"","id","latitude","longitude","species_guess","scientific_name","common_name","iconic_taxon_name","taxon_id"
"808",12885230,55.8578957432,23.3306866698,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"809",12885641,59.9536094666,30.3041667938,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"810",12886903,56.042281813,9.9405577127,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"811",12886946,56.042915443,9.9415353779,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"812",12890951,44.9804066667,5.4375783333,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"813",12896906,55.6907491107,9.5348037779,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"814",12899983,51.6476083333,-0.8845366667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"815",12918716,53.396,-1.7383616667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"816",12924208,50.465385,30.3714366667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"817",12926057,45.2961283333,10.5222583333,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"818",12950288,59.9770203,30.3942694,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"819",12959378,51.0461561148,12.5348597162,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"820",12974498,60.2327919006,25.1188335419,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"821",12976825,53.506472,49.942111,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"822",12978397,55.6982957423,37.7663522893,"Крапива","Urtica dioica","stinging nettle","Plantae",51884
"823",12978936,57.4525070603,15.7703509153,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"824",12979440,51.0433388333,12.53652,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"825",12983100,51.262347,0.199746,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"826",12983449,47.0771,6.8583,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"827",12985987,52.1644,-2.466763,"Stinging Nettle","Urtica dioica","stinging nettle","Plantae",51884
"828",13005090,54.7035331726,25.3278636932,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"829",13005175,51.258353,0.197974,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"830",13005959,54.8501804706,25.4790225666,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"831",13006817,51.777619403,5.9374583608,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"832",13010421,48.091171664,20.3996042485,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"833",13034742,59.4358966667,24.69421,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"834",13034745,59.4347083333,24.6923216667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"835",13038737,49.6072033333,6.1525766667,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"836",13039538,51.3748083333,-0.1711283333,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"837",13048997,55.9963138889,-3.4756361111,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"838",13075527,55.9552283333,-3.184075,"","Urtica dioica","stinging nettle","Plantae",51884
"839",13080727,51.229558,-0.405998,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"840",13080759,51.229558,-0.405998,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"841",13082097,52.4841414354,13.3242290885,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"842",13082586,54.2151633333,-4.4187333333,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"843",13100349,41.0082376,28.9783589,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"844",13107736,45.6050296,9.2855873,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"845",13109211,53.347639,50.499389,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"846",13110588,52.54607184,13.64804885,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"847",13117342,51.1181678772,-1.3307378292,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"848",13121827,52.5165449911,13.4543609619,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"849",13137720,54.2824752035,23.741270191,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"850",13141783,51.249355,-0.43092,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"851",13165832,55.83212854,37.4559084,"Крапива","Urtica dioica","stinging nettle","Plantae",51884
"852",13199283,53.80242193,-1.68035068,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"853",13204851,51.1833768664,4.8404328246,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"854",13224141,46.9678254426,9.683276536,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"855",13225295,54.8494015,23.1696171,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"856",13232955,48.94717789,9.13774555,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"857",13233054,59.67185,17.367099,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"858",13234315,50.866944,8.749166,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"859",13238663,47.38577333,8.60876072,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"860",13244816,51.0124383428,-1.4613904597,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"861",13254428,50.77588665,12.9271449833,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"862",13257886,48.1198188239,16.2098212741,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"863",13260518,66.4983323052,25.7007908052,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"864",13264054,51.6430465229,-0.3108697554,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"865",13290981,46.3248633333,6.1317361667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"866",13292005,53.67637,6.9624666667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"867",13294486,56.103625,-4.0165527833,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"868",13294502,56.1034971667,-4.01665,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"869",13302943,51.1168327332,-1.3207778931,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"870",13303137,51.118888855,-1.3399982452,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"871",13320852,59.9936828809,30.3372342792,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"872",13322988,51.0258666667,5.4884583333,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"873",13327625,49.8668,6.0483783333,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"874",13330103,49.8677766667,6.0454966667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"875",13330122,49.850215,6.0177116667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"876",13333291,57.02296276,9.91385687,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"877",13347383,51.0955883333,-2.6137216667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"878",13347399,51.4395433333,-0.3275616667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"879",13347608,50.7096276809,-4.0405864607,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"880",13356661,51.0108085279,12.6721820178,"Große Brennessel","Urtica dioica","stinging nettle","Plantae",51884
"881",13361879,52.3077671699,-1.9398649437,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"882",13388467,51.7543416667,-1.2668083333,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"883",13389338,59.3389466667,17.9137133333,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"884",13389389,59.930305,30.358938,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"885",13399197,56.0149093294,-3.7763176113,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"886",13399415,46.4392652785,12.5425070998,"ortica","Urtica dioica","stinging nettle","Plantae",51884
"887",13400215,47.2159063,9.6260877,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"888",13401515,52.2813611768,4.8700722365,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"889",13417857,52.5064457988,13.2683304822,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"890",13418862,49.9542636,16.1641685,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"891",13421843,51.469836876,-2.617439226,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"892",13423173,55.4685329553,12.0738684945,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"893",13474263,57.7375566667,47.00619,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"894",13474732,51.450251,-0.309583,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"895",13475352,55.71034143,12.52630088,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"896",13480342,46.4352181596,6.9248601573,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"897",13491958,49.0369080556,8.5626430556,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"898",13500129,42.63045018,-7.16547967,"ortiga","Urtica dioica","stinging nettle","Plantae",51884
"899",13508173,42.6420021057,-7.1338224411,"ortiga","Urtica dioica","stinging nettle","Plantae",51884
"900",13509091,68.3550102404,18.8267160114,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"901",13511561,49.8461062548,6.0335362709,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"902",13517321,55.9969395633,12.2791779774,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"903",13521765,55.96839513,37.11599798,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"904",13522747,57.109007609,14.0520175278,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"905",13528422,49.3611333333,8.228975,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"906",13544097,51.7785083333,5.930795,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"907",13558133,50.860441,8.736452,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"908",13575948,57.0270180675,38.0552482386,"Крапива","Urtica dioica","stinging nettle","Plantae",51884
"909",13578057,50.9276416667,4.6905466667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"910",13578202,50.9270883333,4.6888133333,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"911",13578518,53.1622100798,34.1155378148,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"912",13588371,50.720652,8.981441,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"913",13589213,53.2180833333,-4.1624305,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"914",13610555,49.8606296598,0.7137713564,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"915",13610789,50.3452055964,-3.9934966978,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"916",13634634,51.32982,0.0628528333,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"917",13634885,51.4496716667,-0.0262916667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"918",13635915,51.056375,6.982605,"Grande ortie","Urtica dioica","stinging nettle","Plantae",51884
"919",13670166,52.3324632459,9.0883401968,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"920",13683085,56.70283355,-3.72254448,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"921",13694844,50.0450744629,19.9298553467,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"922",13730392,54.7399644,55.9836217,"Крапива","Urtica dioica","stinging nettle","Plantae",51884
"923",13748393,49.9506187293,16.1551563559,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"924",13768714,52.296915,1.5923566667,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"925",13782868,59.8930549622,17.6227779388,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"926",13794318,51.3220666667,0.0272195,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"927",13797745,59.8472213745,17.6236114502,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
"928",13798406,50.8554222,-0.3795996,"stinging nettle","Urtica dioica","stinging nettle","Plantae",51884
